captured_at,match_id,commence_time,home,away,bookmaker,team,odds
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betfair_ex_eu,Draw,3.7
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,everygame,Bosnia & Herzegovina,4.5
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,everygame,Canada,1.8
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,everygame,Draw,3.75
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,pinnacle,Bosnia & Herzegovina,4.56
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,pinnacle,Canada,1.83
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,pinnacle,Draw,3.71
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betonlineag,Bosnia & Herzegovina,4.84
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betonlineag,Canada,1.81
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betonlineag,Draw,3.65
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,pmu_fr,Bosnia & Herzegovina,4.6
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,pmu_fr,Canada,1.81
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,pmu_fr,Draw,3.6
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,unibet_fr,Bosnia & Herzegovina,4.6
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,unibet_fr,Canada,1.78
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,unibet_fr,Draw,3.7
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,sport888,Bosnia & Herzegovina,4.2
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,sport888,Canada,1.75
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,sport888,Draw,3.5
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,williamhill,Bosnia & Herzegovina,4.33
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,williamhill,Canada,1.8
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,williamhill,Draw,3.5
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,mybookieag,Bosnia & Herzegovina,4.3
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,mybookieag,Canada,1.8
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,mybookieag,Draw,3.44
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,winamax_fr,Bosnia & Herzegovina,4.1
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,winamax_fr,Canada,1.76
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,winamax_fr,Draw,3.75
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betclic_fr,Bosnia & Herzegovina,4.55
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betclic_fr,Canada,1.79
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betclic_fr,Draw,3.7
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betsson,Bosnia & Herzegovina,4.8
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betsson,Canada,1.82
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betsson,Draw,3.55
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,gtbets,Bosnia & Herzegovina,4.41
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,gtbets,Canada,1.83
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,gtbets,Draw,3.58
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,nordicbet,Bosnia & Herzegovina,4.8
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,nordicbet,Canada,1.82
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,nordicbet,Draw,3.55
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,codere_it,Bosnia & Herzegovina,4.5
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,codere_it,Canada,1.81
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,codere_it,Draw,3.6
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,onexbet,Bosnia & Herzegovina,4.54
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,onexbet,Canada,1.86
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,onexbet,Draw,3.7
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,tipico_de,Bosnia & Herzegovina,4.3
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,tipico_de,Canada,1.83
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,tipico_de,Draw,3.6
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betanysports,Bosnia & Herzegovina,4.5
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betanysports,Canada,1.8
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,betanysports,Draw,3.7
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,winamax_de,Bosnia & Herzegovina,4.2
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,winamax_de,Canada,1.78
2026-06-09T21:04:29.896388+00:00,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia & Herzegovina,winamax_de,Draw,3.75
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,marathonbet,Paraguay,4.0
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,marathonbet,USA,2.02
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,marathonbet,Draw,3.48
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,pinnacle,Paraguay,4.0
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,pinnacle,USA,2.0
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,pinnacle,Draw,3.5
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betfair_ex_eu,Paraguay,4.3
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betfair_ex_eu,USA,2.04
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betfair_ex_eu,Draw,3.55
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,everygame,Paraguay,3.9
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,everygame,USA,1.95
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,everygame,Draw,3.45
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,coolbet,Paraguay,4.0
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,coolbet,USA,2.05
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,coolbet,Draw,3.4
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,sport888,Paraguay,3.7
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,sport888,USA,1.95
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,sport888,Draw,3.2
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,williamhill,Paraguay,3.8
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,williamhill,USA,1.95
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,williamhill,Draw,3.25
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,unibet_nl,Paraguay,4.3
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,unibet_nl,USA,1.96
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,unibet_nl,Draw,3.5
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,unibet_fr,Paraguay,4.0
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,unibet_fr,USA,1.94
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,unibet_fr,Draw,3.5
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,leovegas_se,Paraguay,4.1
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,leovegas_se,USA,1.93
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,leovegas_se,Draw,3.4
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,unibet_se,Paraguay,4.3
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,unibet_se,USA,1.96
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,unibet_se,Draw,3.5
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betonlineag,Paraguay,4.08
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betonlineag,USA,2.0
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betonlineag,Draw,3.45
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,pmu_fr,Paraguay,4.1
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,pmu_fr,USA,1.93
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,pmu_fr,Draw,3.4
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,mybookieag,Paraguay,3.7
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,mybookieag,USA,2.0
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,mybookieag,Draw,3.22
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,winamax_fr,Paraguay,3.7
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,winamax_fr,USA,1.96
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,winamax_fr,Draw,3.4
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,winamax_de,Paraguay,3.75
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,winamax_de,USA,1.96
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,winamax_de,Draw,3.45
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betclic_fr,Paraguay,3.93
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betclic_fr,USA,2.0
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betclic_fr,Draw,3.4
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betsson,Paraguay,4.1
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betsson,USA,2.02
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betsson,Draw,3.35
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,gtbets,Paraguay,3.97
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,gtbets,USA,2.02
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,gtbets,Draw,3.47
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,tipico_de,Paraguay,4.1
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,tipico_de,USA,1.9
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,tipico_de,Draw,3.5
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,nordicbet,Paraguay,4.1
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,nordicbet,USA,2.02
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,nordicbet,Draw,3.35
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,onexbet,Paraguay,3.96
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,onexbet,USA,2.04
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,onexbet,Draw,3.48
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betanysports,Paraguay,3.9
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betanysports,USA,1.97
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betanysports,Draw,3.4
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,codere_it,Paraguay,3.9
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,codere_it,USA,2.01
2026-06-09T21:04:29.896388+00:00,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,codere_it,Draw,3.4
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,unibet_se,Qatar,16.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,unibet_se,Switzerland,1.21
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,unibet_se,Draw,7.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,leovegas_se,Qatar,15.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,leovegas_se,Switzerland,1.2
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,leovegas_se,Draw,6.75
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,unibet_nl,Qatar,16.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,unibet_nl,Switzerland,1.21
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,unibet_nl,Draw,7.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,pmu_fr,Qatar,15.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,pmu_fr,Switzerland,1.2
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,pmu_fr,Draw,6.75
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,betonlineag,Qatar,12.85
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,betonlineag,Switzerland,1.24
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,betonlineag,Draw,6.8
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,unibet_fr,Qatar,14.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,unibet_fr,Switzerland,1.21
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,unibet_fr,Draw,6.6
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,williamhill,Qatar,13.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,williamhill,Switzerland,1.2
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,williamhill,Draw,6.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,marathonbet,Qatar,15.75
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,marathonbet,Switzerland,1.22
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,marathonbet,Draw,6.7
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,everygame,Qatar,12.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,everygame,Switzerland,1.22
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,everygame,Draw,6.5
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,pinnacle,Qatar,12.82
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,pinnacle,Switzerland,1.23
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,pinnacle,Draw,6.83
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,betfair_ex_eu,Qatar,16.5
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,betfair_ex_eu,Switzerland,1.24
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,betfair_ex_eu,Draw,7.2
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,sport888,Qatar,13.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,sport888,Switzerland,1.2
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,sport888,Draw,6.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,coolbet,Qatar,13.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,coolbet,Switzerland,1.24
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,coolbet,Draw,6.8
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,mybookieag,Qatar,12.0
2026-06-09T21:04:29.896388+00:00,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,mybookieag,Switzerland,1.21
